Customer ID,Age,Gender,TransactionDate,Amount,Quantity,ProductCategory,PaymentMethod,Channel,Country,State,IsReturningCustomer
7077,53,Female,10/19/2024,1452.41,8,Toys,Apple Pay,In-Store,USA,MI,0
7078,40,Female,11/20/2023,169.67,8,Toys,Credit Card,Online,USA,IN,0
7079,44,Male,2/9/2024,1481.74,4,Toys,PayPal,Online,USA,PA,1
7080,44,Female,12/11/2023,160.37,5,Home Goods,Credit Card,In-Store,USA,VA,0
7081,52,Female,3/19/2023,1459.07,6,Electronics,Apple Pay,In-Store,USA,AL,0
7082,28,Male,12/30/2023,1159.36,2,Groceries,Credit Card,Online,USA,MO,0
7083,25,Female,1/26/2023,519.74,5,Home Goods,Cash,Online,USA,AL,0
7084,50,Female,2/5/2023,974.95,9,Electronics,Credit Card,In-Store,USA,WA,0
7085,24,Female,5/17/2024,1174.16,7,Clothing,Cash,In-Store,USA,AL,1
7086,71,Female,6/12/2023,439.08,7,Sports,Debit Card,In-Store,USA,VA,1
7087,26,Male,2/19/2023,558.95,2,Home Goods,Credit Card,In-Store,USA,TN,0
7088,45,Female,11/5/2023,1013.46,7,Beauty,PayPal,In-Store,USA,IL,1
7089,29,Male,5/16/2023,870.66,8,Beauty,Debit Card,In-Store,USA,MD,1
7090,60,Female,9/29/2024,1284.25,4,Electronics,Apple Pay,Online,USA,VA,1
7091,74,Male,4/4/2023,603.41,6,Clothing,Cash,Online,USA,AL,0
7092,32,Female,2/12/2024,254.5,10,Home Goods,Credit Card,In-Store,USA,AL,0
7093,59,Female,4/23/2024,513.26,4,Home Goods,PayPal,Online,USA,AL,1
7094,31,Male,12/1/2023,782.61,7,Clothing,Credit Card,In-Store,USA,FL,0
7095,51,Female,9/15/2023,716.59,8,Home Goods,Apple Pay,In-Store,USA,AL,1
7096,46,Female,9/24/2023,1363.81,4,Sports,Debit Card,In-Store,USA,CA,0
7097,74,Female,11/3/2023,1235.23,3,Home Goods,Apple Pay,In-Store,USA,PA,0
7098,47,Female,6/9/2023,1081.42,1,Beauty,Cash,In-Store,USA,MA,1
7099,41,Female,1/17/2023,339.42,6,Electronics,Credit Card,In-Store,USA,WA,0
7100,65,Male,10/12/2023,1277.7,9,Toys,PayPal,Online,USA,TN,0
7101,53,Female,8/31/2023,545.65,7,Toys,Apple Pay,In-Store,USA,GA,1
7102,44,Female,8/6/2023,1137.14,10,Toys,Apple Pay,Online,USA,MN,1
7103,49,Female,3/25/2024,1203.29,2,Beauty,Apple Pay,In-Store,USA,TX,1
7104,51,Female,9/26/2024,594.72,6,Toys,Credit Card,In-Store,USA,NC,0
7105,34,Female,7/28/2023,548.76,9,Clothing,Cash,Online,USA,NY,0
7106,20,Female,4/2/2024,942.87,1,Clothing,Cash,In-Store,USA,TN,0
7107,58,Male,10/15/2023,136.03,3,Beauty,Cash,Online,USA,CO,0
7108,25,Male,7/25/2023,1435.66,10,Groceries,Debit Card,Online,USA,AL,0
7109,52,Female,12/27/2023,1157.17,8,Groceries,Credit Card,Online,USA,CA,1
7110,45,Female,3/25/2024,403.4,9,Beauty,Credit Card,In-Store,USA,GA,0
7111,27,Female,7/2/2024,804.42,9,Clothing,Credit Card,Online,USA,MA,0
7112,67,Female,12/23/2023,1193.83,3,Clothing,Credit Card,In-Store,USA,PA,0
7113,72,Female,3/5/2023,354.29,3,Groceries,Credit Card,In-Store,USA,AL,1
7114,71,Male,9/8/2024,511.95,5,Beauty,PayPal,Online,USA,MA,0
7115,37,Male,7/13/2024,553.79,1,Beauty,Credit Card,Online,USA,MI,0
7116,71,Female,11/17/2024,520.5,5,Beauty,Debit Card,In-Store,USA,PA,1
7117,41,Female,10/11/2023,807.49,9,Toys,Cash,In-Store,USA,AL,1
7118,45,Female,8/25/2023,1061.96,5,Toys,Apple Pay,In-Store,USA,NY,1
7119,61,Male,4/22/2023,1061.79,8,Beauty,Credit Card,In-Store,USA,NY,1
7120,37,Female,3/27/2023,723.57,3,Groceries,Cash,Online,USA,AZ,1
7121,39,Male,5/8/2023,816.2,10,Sports,Apple Pay,Online,USA,IN,0
7122,21,Male,1/23/2024,371.79,10,Home Goods,Credit Card,Online,USA,FL,0
7123,46,Female,8/27/2023,853.33,5,Sports,Apple Pay,Online,USA,NY,1
7124,56,Male,3/9/2024,1017.01,8,Home Goods,PayPal,Online,USA,PA,1
7125,49,Male,7/14/2023,393.43,1,Home Goods,Cash,Online,USA,MN,0
7126,43,Female,8/26/2024,429.98,4,Sports,PayPal,In-Store,USA,NC,0
7127,49,Female,6/6/2024,335.72,5,Toys,Debit Card,Online,USA,TN,1
7128,28,Male,9/3/2023,256.97,4,Home Goods,Credit Card,Online,USA,IN,0
7129,75,Female,6/10/2024,1163.53,3,Beauty,PayPal,Online,USA,MA,0
7130,22,Female,10/22/2023,292.06,2,Groceries,PayPal,In-Store,USA,FL,1
7131,53,Female,6/3/2023,374.54,6,Clothing,Credit Card,In-Store,USA,CO,1
7132,68,Female,9/6/2024,68.26,9,Sports,Debit Card,In-Store,USA,AL,1
7133,49,Male,3/16/2024,831.99,9,Electronics,Credit Card,In-Store,USA,MI,1
7134,65,Female,8/31/2024,591.67,5,Electronics,PayPal,In-Store,USA,MO,0
7135,41,Female,11/7/2023,1172,5,Toys,Credit Card,In-Store,USA,PA,1
7136,72,Male,3/25/2023,1067.16,1,Groceries,Cash,Online,USA,NC,1
7137,30,Female,4/13/2023,762.92,5,Toys,Apple Pay,In-Store,USA,TX,0
7138,24,Male,7/13/2024,1310.58,8,Beauty,Apple Pay,In-Store,USA,MN,1
7139,23,Female,9/23/2024,265.53,10,Home Goods,Debit Card,Online,USA,MN,1
7140,71,Female,3/1/2023,1406.3,4,Sports,Debit Card,In-Store,USA,MD,1
7141,45,Male,2/24/2024,415.26,2,Home Goods,PayPal,Online,USA,AL,1
7142,22,Female,2/26/2024,37.19,1,Clothing,Cash,Online,USA,CA,0
7143,52,Female,3/12/2023,1428.34,2,Home Goods,Cash,Online,USA,AL,1
7144,32,Female,11/3/2024,699.91,1,Sports,Debit Card,In-Store,USA,NY,0
7145,61,Female,10/17/2023,565.84,3,Home Goods,Cash,Online,USA,MI,1
7146,28,Male,7/31/2024,823.74,10,Home Goods,Debit Card,Online,USA,AZ,1
7147,22,Female,6/3/2024,1175.98,10,Beauty,Credit Card,In-Store,USA,NY,0
7148,41,Female,12/1/2023,183.72,8,Electronics,Cash,In-Store,USA,IL,0
7149,29,Female,4/12/2024,482.21,7,Beauty,Debit Card,Online,USA,AL,0
7150,47,Female,1/30/2024,8.64,3,Beauty,Apple Pay,Online,USA,FL,0
7151,40,Female,2/7/2023,1421.06,9,Home Goods,Cash,In-Store,USA,AL,0
7152,74,Male,11/2/2023,841.42,1,Electronics,Debit Card,Online,USA,MD,1
7153,67,Female,7/13/2023,170.43,8,Groceries,Debit Card,Online,USA,PA,0
7154,50,Male,3/28/2023,544.85,8,Toys,Apple Pay,Online,USA,MD,0
7155,60,Female,10/31/2024,899.96,4,Toys,PayPal,Online,USA,CO,0
7156,57,Female,11/16/2024,820.24,5,Sports,Credit Card,In-Store,USA,OH,0
7157,31,Male,4/5/2023,1022.53,9,Toys,Debit Card,In-Store,USA,FL,0
7158,35,Female,7/8/2023,144.89,2,Clothing,Credit Card,Online,USA,PA,0
7159,40,Female,4/24/2024,70.51,6,Groceries,Debit Card,Online,USA,NC,0
7160,55,Female,1/3/2024,982.94,5,Clothing,Debit Card,In-Store,USA,WA,1
7161,29,Male,3/3/2023,1484.01,9,Home Goods,Credit Card,Online,USA,MN,1
7162,71,Female,8/20/2024,838.12,10,Home Goods,Cash,Online,USA,NY,0
7163,28,Male,8/8/2023,605.79,4,Groceries,Credit Card,Online,USA,CO,1
7164,22,Female,8/12/2023,436.54,4,Groceries,PayPal,In-Store,USA,VA,1
7165,75,Female,1/7/2023,1334.84,5,Beauty,Credit Card,In-Store,USA,MI,1
7166,30,Female,7/22/2024,1145.36,2,Sports,PayPal,Online,USA,AZ,1
7167,18,Female,7/13/2023,448.66,10,Beauty,Credit Card,Online,USA,NY,0
7168,61,Male,2/1/2024,169.66,2,Groceries,PayPal,In-Store,USA,IL,1
7169,26,Male,4/23/2024,798.15,9,Groceries,Credit Card,In-Store,USA,MI,0
7170,47,Female,12/23/2023,239.05,1,Toys,Debit Card,Online,USA,MI,1
7171,24,Male,8/22/2023,254.92,1,Toys,Credit Card,Online,USA,NY,0
7172,57,Male,10/14/2023,163.75,6,Home Goods,Apple Pay,Online,USA,NC,0
7173,73,Male,1/15/2024,118.67,1,Sports,Apple Pay,Online,USA,GA,1
7174,44,Female,9/7/2024,1182.74,4,Groceries,PayPal,Online,USA,AL,1
7175,53,Female,4/11/2023,455.44,6,Clothing,Apple Pay,In-Store,USA,AL,0
7176,27,Male,5/10/2024,1109.54,5,Beauty,Credit Card,In-Store,USA,MD,1
7177,29,Male,10/31/2023,913.08,10,Groceries,Apple Pay,In-Store,USA,WA,1
7178,25,Female,1/31/2023,75.8,7,Sports,Cash,Online,USA,AL,1
7179,47,Male,3/16/2023,525.68,10,Groceries,Credit Card,In-Store,USA,MO,0
7180,37,Male,10/11/2024,1459.34,7,Beauty,Apple Pay,In-Store,USA,WA,0
7181,38,Female,4/21/2024,1167.5,6,Home Goods,Apple Pay,Online,USA,MI,1
7182,58,Female,8/3/2023,1470.41,6,Electronics,Apple Pay,In-Store,USA,IL,0
7183,75,Female,9/24/2023,1359.1,2,Beauty,Debit Card,In-Store,USA,AL,1
7184,39,Female,11/12/2024,623.33,6,Home Goods,Apple Pay,Online,USA,NY,0
7185,22,Female,4/18/2024,1152.61,7,Groceries,PayPal,Online,USA,AL,0
7186,20,Male,6/22/2024,668.54,7,Electronics,Apple Pay,In-Store,USA,MN,1
7187,32,Female,7/31/2024,1499.97,2,Electronics,Debit Card,Online,USA,TX,1
7188,29,Female,8/26/2024,875.19,7,Groceries,Credit Card,Online,USA,CA,0
7189,52,Female,4/12/2024,836.84,9,Clothing,Cash,In-Store,USA,NY,0
7190,58,Female,12/31/2023,193.55,1,Beauty,PayPal,In-Store,USA,IN,1
7191,66,Female,8/26/2023,715.24,9,Electronics,Credit Card,In-Store,USA,VA,0
7192,27,Female,9/6/2023,262.09,9,Groceries,Cash,In-Store,USA,CO,1
7193,35,Female,9/18/2023,1120.81,1,Sports,Cash,Online,USA,TN,0
7194,56,Female,5/9/2023,661.55,7,Toys,Credit Card,In-Store,USA,TX,1
7195,28,Female,9/25/2024,1360.84,7,Beauty,Debit Card,Online,USA,IN,1
7196,47,Female,2/17/2024,762.21,1,Groceries,Debit Card,In-Store,USA,MN,0
7197,51,Female,3/26/2024,1038.24,5,Electronics,Apple Pay,In-Store,USA,MD,1
7198,41,Female,3/13/2023,715.35,3,Beauty,Apple Pay,In-Store,USA,AL,1
7199,52,Female,5/21/2023,542.64,7,Toys,Cash,In-Store,USA,AL,1
7200,45,Female,9/13/2024,883.59,4,Electronics,Cash,Online,USA,AL,0
7201,40,Male,6/12/2023,158.67,10,Toys,Debit Card,Online,USA,MN,1
7202,20,Female,11/11/2024,769.59,7,Toys,Cash,In-Store,USA,AL,0
7203,50,Female,2/15/2023,640.71,2,Sports,Credit Card,In-Store,USA,AL,1
7204,50,Female,3/12/2024,937.87,6,Home Goods,PayPal,In-Store,USA,TX,1
7205,59,Female,5/9/2023,453.82,1,Sports,PayPal,In-Store,USA,CO,1
7206,59,Female,8/24/2023,413.97,8,Groceries,Apple Pay,In-Store,USA,OH,0
7207,37,Male,7/6/2024,1268.63,1,Electronics,PayPal,Online,USA,AL,0
7208,67,Female,9/1/2024,781.39,4,Toys,PayPal,Online,USA,TN,1
7209,38,Female,3/14/2024,483.24,9,Beauty,Apple Pay,Online,USA,TX,1
7210,34,Female,2/7/2024,909,4,Sports,Cash,Online,USA,AL,0
7211,19,Female,6/18/2024,708.59,4,Toys,Debit Card,Online,USA,AL,0
7212,50,Male,2/1/2024,949.15,7,Home Goods,Credit Card,In-Store,USA,FL,0
7213,23,Female,9/26/2024,664.37,7,Groceries,PayPal,In-Store,USA,AL,0
7214,74,Female,11/2/2023,1350.82,1,Groceries,Credit Card,Online,USA,WA,0
7215,22,Female,10/31/2024,232.3,1,Home Goods,PayPal,Online,USA,AL,0
7216,57,Female,1/9/2023,1188.07,9,Sports,PayPal,Online,USA,AL,0
7217,28,Male,6/3/2023,1427.19,7,Clothing,Cash,In-Store,USA,MI,1
7218,58,Female,9/29/2023,1162.58,8,Sports,Cash,Online,USA,CA,1
7219,26,Male,6/20/2023,98.58,4,Sports,Cash,Online,USA,AL,0
7220,75,Female,11/28/2024,1308.95,6,Sports,Debit Card,Online,USA,AZ,1
7221,59,Female,7/27/2023,1034.49,8,Electronics,Credit Card,In-Store,USA,FL,1
7222,37,Female,3/29/2023,960.2,7,Clothing,Credit Card,In-Store,USA,AL,1
7223,37,Female,11/1/2024,778.2,5,Beauty,Credit Card,In-Store,USA,IN,0
7224,49,Female,11/26/2023,566.5,3,Home Goods,PayPal,Online,USA,FL,1
7225,39,Female,1/31/2023,1377.69,5,Groceries,PayPal,Online,USA,VA,0
7226,73,Male,5/11/2024,1467.81,4,Beauty,Cash,Online,USA,NY,0
7227,58,Female,3/21/2023,346.82,9,Sports,Debit Card,In-Store,USA,IN,1
7228,44,Male,4/10/2023,643.58,10,Sports,Cash,In-Store,USA,TX,0
7229,38,Male,1/5/2024,359.32,1,Sports,Cash,Online,USA,OH,0
7230,40,Female,8/22/2024,881.92,6,Home Goods,Cash,In-Store,USA,AL,0
7231,64,Female,8/18/2024,478.9,10,Clothing,Apple Pay,Online,USA,NY,0
7232,72,Female,10/21/2024,1035.06,7,Clothing,Credit Card,Online,USA,MI,1
7233,60,Female,4/27/2023,1499.57,9,Clothing,Debit Card,In-Store,USA,AL,0
7234,23,Male,7/2/2023,1203.1,4,Sports,Apple Pay,In-Store,USA,MD,1
7235,36,Female,8/30/2024,930.49,8,Electronics,PayPal,In-Store,USA,VA,1
7236,52,Female,6/24/2023,237.93,5,Electronics,Apple Pay,Online,USA,PA,1
7237,62,Female,11/25/2023,1355.19,8,Toys,Cash,Online,USA,IN,0
7238,27,Female,6/12/2023,664.05,10,Sports,PayPal,In-Store,USA,IN,0
7239,66,Male,2/16/2023,1257.05,2,Home Goods,Debit Card,Online,USA,MO,1
7240,55,Female,8/13/2023,309.01,9,Beauty,Debit Card,In-Store,USA,GA,1
7241,32,Female,9/12/2023,982.44,3,Sports,Cash,In-Store,USA,GA,0
7242,71,Female,5/13/2024,544.76,8,Clothing,Apple Pay,In-Store,USA,NC,0
7243,37,Female,4/9/2023,189.29,3,Groceries,PayPal,Online,USA,CO,1
7244,59,Male,1/25/2023,1139.25,1,Electronics,Debit Card,In-Store,USA,NY,0
7245,38,Male,4/19/2024,954.67,9,Beauty,Debit Card,Online,USA,AL,1
7246,49,Female,5/31/2024,1484.9,4,Beauty,Credit Card,Online,USA,MO,0
7247,64,Female,1/13/2024,969.85,9,Clothing,Apple Pay,Online,USA,MI,1
7248,47,Female,6/21/2023,1259.97,8,Electronics,Credit Card,Online,USA,FL,0
7249,67,Male,4/27/2023,729.29,3,Home Goods,Apple Pay,Online,USA,TN,1
7250,42,Female,7/5/2024,1479.12,5,Toys,Cash,In-Store,USA,MN,1
7251,46,Male,7/22/2023,1394.1,3,Electronics,PayPal,Online,USA,TX,1
7252,19,Female,6/14/2023,1314.2,5,Clothing,Cash,In-Store,USA,AL,1
7253,50,Female,9/29/2023,1433.72,4,Toys,Cash,Online,USA,IL,0
7254,19,Male,10/21/2023,87.77,10,Toys,Credit Card,In-Store,USA,AL,0
7255,63,Female,10/19/2023,525.08,4,Toys,PayPal,Online,USA,PA,1
7256,74,Female,1/29/2024,1366.57,10,Clothing,Cash,Online,USA,GA,1
7257,23,Female,9/19/2023,134.86,9,Home Goods,Debit Card,Online,USA,VA,1
7258,22,Male,3/15/2024,1126.74,2,Clothing,Apple Pay,Online,USA,IL,0
7259,55,Female,5/31/2024,1072.85,5,Home Goods,Cash,In-Store,USA,PA,0
7260,27,Female,3/6/2024,978.39,1,Toys,PayPal,In-Store,USA,AL,1
7261,62,Female,10/25/2023,436.49,3,Toys,Credit Card,In-Store,USA,CO,0
7262,32,Female,1/15/2024,1013.76,10,Clothing,Debit Card,Online,USA,FL,0
7263,55,Female,11/20/2023,179.8,9,Home Goods,PayPal,Online,USA,MN,1
7264,22,Male,11/1/2024,251.28,3,Groceries,PayPal,In-Store,USA,PA,1
7265,37,Female,11/30/2023,516.44,6,Beauty,Cash,Online,USA,TN,1
7266,39,Female,5/28/2024,215.51,6,Home Goods,Credit Card,In-Store,USA,IL,0
7267,68,Female,9/29/2023,678.26,6,Toys,Credit Card,In-Store,USA,MI,1
7268,41,Male,9/20/2023,1265.9,6,Groceries,Debit Card,Online,USA,AL,0
7269,44,Male,6/24/2023,856.58,5,Toys,Apple Pay,Online,USA,IL,1
7270,62,Female,7/21/2024,677.21,4,Clothing,Cash,Online,USA,AZ,0
7271,56,Female,2/9/2024,1297.4,2,Electronics,Apple Pay,In-Store,USA,MO,1
7272,28,Female,3/8/2024,639.81,6,Clothing,Cash,Online,USA,AL,1
7273,57,Male,11/4/2024,667.42,2,Groceries,Apple Pay,In-Store,USA,AL,0
7274,63,Female,12/20/2023,185.47,6,Electronics,Credit Card,Online,USA,MO,1
7275,33,Male,6/2/2024,1220.97,1,Groceries,Apple Pay,Online,USA,CO,0
7276,67,Male,5/19/2024,1045.75,7,Electronics,Credit Card,Online,USA,TN,0
7277,71,Female,8/30/2023,1410.96,2,Home Goods,Credit Card,Online,USA,AZ,1
7278,47,Female,9/13/2024,971.91,4,Toys,Apple Pay,Online,USA,WA,0
7279,19,Male,10/20/2023,739.2,7,Sports,PayPal,In-Store,USA,AL,1
7280,57,Male,1/28/2023,175.47,6,Clothing,Apple Pay,In-Store,USA,WA,0
7281,65,Male,10/8/2023,285.51,2,Toys,Credit Card,Online,USA,PA,1
7282,54,Male,3/16/2023,956.8,7,Home Goods,Credit Card,In-Store,USA,AL,0
7283,60,Female,9/23/2024,736.62,8,Beauty,PayPal,Online,USA,VA,0
7284,21,Male,2/3/2024,1458.05,6,Sports,Cash,Online,USA,MI,1
7285,57,Female,5/23/2023,803.48,1,Sports,Apple Pay,Online,USA,CO,1
7286,40,Female,4/20/2023,590.63,9,Sports,Apple Pay,Online,USA,MD,1
7287,24,Female,7/20/2024,1389.92,1,Clothing,PayPal,Online,USA,NY,0
7288,63,Female,12/27/2023,1481.55,8,Beauty,Credit Card,Online,USA,NC,1
7289,49,Male,7/14/2023,1026.41,8,Toys,Cash,In-Store,USA,AL,0
7290,48,Female,7/22/2024,1434.5,1,Electronics,Cash,Online,USA,AL,1
7291,49,Female,6/30/2024,580.4,10,Clothing,Cash,Online,USA,AL,1
7292,46,Female,4/25/2023,1484.68,7,Beauty,Cash,Online,USA,NC,1
7293,19,Male,7/3/2023,1067.37,2,Clothing,Cash,Online,USA,VA,1
7294,34,Male,11/27/2024,495.8,10,Electronics,Cash,In-Store,USA,AL,1
7295,27,Female,8/11/2023,690.88,3,Electronics,Cash,Online,USA,MO,1
7296,30,Female,10/1/2023,255.89,2,Sports,Cash,Online,USA,MD,1
7297,18,Female,1/21/2023,594.86,1,Toys,Apple Pay,In-Store,USA,CA,1
7298,19,Female,5/11/2023,841.54,4,Home Goods,Credit Card,Online,USA,AL,0
7299,51,Female,6/6/2023,839.5,10,Toys,Debit Card,In-Store,USA,OH,1
7300,63,Female,11/24/2024,746.9,2,Sports,Debit Card,In-Store,USA,IL,1
7301,69,Female,4/8/2024,739.33,2,Beauty,Cash,Online,USA,AL,1
7302,52,Female,11/2/2024,893.8,4,Beauty,Credit Card,In-Store,USA,CO,0
7303,52,Male,6/13/2023,1206.59,9,Home Goods,Debit Card,Online,USA,AZ,1
7304,39,Female,4/21/2023,716.56,4,Electronics,Credit Card,Online,USA,MD,0
7305,37,Female,3/25/2023,485.81,10,Beauty,Apple Pay,In-Store,USA,MA,1
7306,47,Female,10/21/2024,806.59,4,Home Goods,Debit Card,Online,USA,MO,0
7307,65,Female,5/13/2023,1360.22,2,Groceries,PayPal,Online,USA,NY,0
7308,52,Male,2/25/2024,1376.51,7,Home Goods,Debit Card,Online,USA,AL,1
7309,32,Male,3/7/2023,1289.34,10,Sports,Debit Card,Online,USA,TN,1
7310,44,Male,3/7/2023,287.68,7,Clothing,Apple Pay,In-Store,USA,FL,1
7311,24,Female,7/10/2024,1124.94,10,Toys,PayPal,In-Store,USA,CA,0
7312,28,Female,3/19/2024,981.56,1,Clothing,PayPal,In-Store,USA,VA,0
7313,59,Female,3/29/2024,1081.28,4,Sports,Apple Pay,In-Store,USA,IL,1
7314,19,Female,3/11/2023,309.01,5,Electronics,Debit Card,Online,USA,MD,0
7315,60,Female,5/12/2024,324.04,6,Electronics,Apple Pay,Online,USA,VA,0
7316,71,Female,10/8/2023,743.37,4,Electronics,Credit Card,Online,USA,NY,1
7317,72,Female,10/14/2023,1441.16,9,Clothing,Cash,Online,USA,NY,0
7318,40,Female,4/23/2024,224.91,8,Home Goods,Credit Card,Online,USA,PA,0
7319,32,Female,10/11/2023,1113.74,3,Beauty,Debit Card,Online,USA,TN,0
7320,52,Female,1/11/2023,924.34,2,Groceries,Credit Card,In-Store,USA,VA,1
7321,50,Female,5/16/2023,195.23,7,Sports,PayPal,In-Store,USA,MD,0
7322,33,Female,7/1/2024,896.66,2,Toys,Cash,Online,USA,NC,0
7323,67,Male,10/22/2024,1455.24,1,Toys,Debit Card,Online,USA,IN,0
7324,66,Female,1/13/2024,1331.01,6,Electronics,PayPal,In-Store,USA,AL,1
7325,33,Female,10/16/2023,317.68,7,Beauty,PayPal,In-Store,USA,GA,1
7326,58,Female,12/10/2023,1199.17,1,Clothing,Debit Card,In-Store,USA,MI,0
7327,67,Female,2/18/2023,1055.9,2,Groceries,Debit Card,In-Store,USA,IN,1
7328,69,Female,2/4/2023,373.38,8,Toys,Cash,In-Store,USA,MN,1
7329,71,Female,9/29/2024,963.29,4,Clothing,Debit Card,Online,USA,PA,1
7330,39,Female,5/11/2024,1351.3,4,Home Goods,Cash,Online,USA,AL,0
7331,22,Male,9/8/2023,623.83,1,Beauty,Credit Card,Online,USA,TN,1
7332,59,Male,2/10/2024,183.33,9,Toys,PayPal,Online,USA,CO,0
7333,44,Female,11/1/2024,880.23,10,Clothing,Cash,Online,USA,TX,0
7334,42,Female,11/24/2024,251.14,3,Beauty,Cash,Online,USA,WA,0
7335,46,Female,10/30/2023,271.57,8,Electronics,PayPal,Online,USA,AL,0
7336,74,Female,11/9/2023,837.91,7,Toys,PayPal,Online,USA,WA,1
7337,35,Female,8/11/2024,1333.33,7,Electronics,PayPal,In-Store,USA,AL,0
7338,58,Female,1/14/2023,94.05,3,Groceries,Credit Card,Online,USA,AL,0
7339,20,Male,11/30/2023,1368.3,4,Groceries,Cash,Online,USA,AL,0
7340,29,Male,3/17/2023,339.61,3,Electronics,PayPal,Online,USA,AL,0
7341,73,Female,7/13/2023,690.6,10,Home Goods,Apple Pay,In-Store,USA,IN,0
7342,33,Male,8/1/2024,297.7,4,Home Goods,Credit Card,Online,USA,AL,0
7343,52,Female,11/27/2023,248.71,3,Groceries,Credit Card,Online,USA,AL,1
7344,35,Male,5/9/2024,1438.79,9,Beauty,Credit Card,Online,USA,AL,1
7345,61,Female,5/30/2024,1108.96,5,Beauty,PayPal,Online,USA,MD,0
7346,47,Female,8/22/2024,1062.44,10,Electronics,Cash,In-Store,USA,GA,0
7347,29,Male,10/13/2024,1368.19,7,Home Goods,Apple Pay,Online,USA,MO,1
7348,49,Male,12/6/2023,324.72,9,Clothing,PayPal,In-Store,USA,MN,1
7349,21,Male,7/10/2023,579.98,5,Toys,Apple Pay,Online,USA,NC,1
7350,27,Female,1/10/2023,619.96,6,Sports,Debit Card,Online,USA,PA,0
7351,33,Female,7/1/2023,1457.36,10,Electronics,PayPal,In-Store,USA,AL,1
7352,34,Female,7/25/2024,1114.37,5,Electronics,Debit Card,Online,USA,OH,0
7353,44,Male,1/12/2024,277.37,1,Home Goods,Apple Pay,Online,USA,TX,1
7354,63,Female,9/26/2023,924.6,6,Clothing,Credit Card,In-Store,USA,PA,1
7355,27,Female,3/2/2023,534.42,7,Home Goods,PayPal,Online,USA,NC,0
7356,64,Male,9/12/2023,185.09,9,Toys,PayPal,In-Store,USA,MA,0
7357,39,Female,2/12/2023,41.18,3,Toys,Debit Card,Online,USA,MN,0
7358,45,Female,7/26/2024,1479.96,7,Sports,Cash,Online,USA,AL,0
7359,72,Female,5/15/2024,47.89,3,Beauty,Debit Card,Online,USA,NY,0
7360,21,Male,1/9/2023,1007,4,Sports,Credit Card,Online,USA,GA,0
7361,21,Female,6/27/2023,1228.84,3,Electronics,Credit Card,Online,USA,CA,1
7362,25,Female,4/18/2023,700.9,10,Toys,Debit Card,In-Store,USA,WA,1
7363,69,Male,2/8/2024,268.4,5,Toys,Debit Card,In-Store,USA,CA,1
7364,50,Female,2/20/2023,857.87,10,Electronics,Cash,In-Store,USA,OH,0
7365,63,Female,2/22/2023,542.54,4,Clothing,Apple Pay,Online,USA,AL,1
7366,51,Female,12/4/2023,471.49,10,Beauty,Debit Card,Online,USA,VA,1
7367,43,Female,3/1/2023,471.53,3,Sports,Cash,In-Store,USA,AL,0
7368,71,Female,1/24/2023,26.75,5,Clothing,Credit Card,Online,USA,NY,0
7369,56,Female,1/27/2023,1107.46,8,Home Goods,Credit Card,In-Store,USA,CA,0
7370,24,Female,8/9/2023,1388.9,1,Sports,Credit Card,In-Store,USA,NC,1
7371,32,Female,5/26/2024,428.8,6,Electronics,Apple Pay,Online,USA,AL,0
7372,29,Female,7/9/2024,960.2,2,Groceries,Credit Card,In-Store,USA,AL,1
7373,54,Female,8/12/2024,18.94,4,Beauty,Apple Pay,Online,USA,OH,1
7374,70,Female,6/3/2023,830.52,8,Beauty,Apple Pay,In-Store,USA,WA,0
7375,45,Male,7/22/2024,284.85,2,Toys,Debit Card,In-Store,USA,FL,0
7376,60,Male,8/12/2024,131.55,4,Home Goods,Apple Pay,In-Store,USA,MI,0
7377,74,Female,9/30/2023,1089.26,1,Groceries,Cash,In-Store,USA,VA,1
7378,23,Female,7/6/2023,668.15,1,Toys,PayPal,Online,USA,IL,1
7379,24,Male,7/25/2024,1393.02,5,Groceries,PayPal,In-Store,USA,AZ,0
7380,56,Female,8/20/2024,1456,10,Beauty,Debit Card,In-Store,USA,TN,1
7381,32,Male,9/25/2024,965.82,9,Home Goods,Apple Pay,In-Store,USA,AL,0
7382,50,Male,11/11/2023,857.93,7,Home Goods,Debit Card,In-Store,USA,MO,0
7383,74,Female,1/31/2023,1310.47,2,Toys,Cash,Online,USA,WA,1
7384,64,Male,3/17/2023,322.08,3,Electronics,Cash,In-Store,USA,AL,1
7385,46,Female,8/29/2023,1156.09,2,Sports,Debit Card,In-Store,USA,AL,0
7386,46,Female,9/10/2023,161.23,6,Beauty,Debit Card,In-Store,USA,MD,1
7387,50,Female,3/10/2024,1107.34,1,Toys,Credit Card,In-Store,USA,WA,1
7388,25,Female,1/1/2023,809.91,1,Beauty,Cash,In-Store,USA,AL,0
7389,43,Male,10/22/2024,1451.97,6,Electronics,Apple Pay,In-Store,USA,MO,1
7390,73,Female,7/4/2024,1379.03,4,Electronics,PayPal,Online,USA,CA,1
7391,21,Female,4/19/2024,808.09,1,Clothing,PayPal,Online,USA,TX,0
7392,66,Female,11/13/2023,960.63,8,Electronics,Credit Card,Online,USA,TX,0
7393,45,Male,3/20/2024,318.64,9,Home Goods,PayPal,Online,USA,MA,1
7394,45,Female,3/4/2023,594.47,6,Groceries,Apple Pay,Online,USA,WA,1
